"MemberID","cMem","cChair","cRank","sChair","sRank"
"14921-110-200","['SSAF', 'SSAP', 'SSRA', None]","[]","[]","[]","[]"
"14921-112-200","['SSAF', 'SSAP', 'SSRA']","[]","[]","[]","[]"
"14921-111-200","['SSAF', 'SSAP', 'SSRA', None]","[]","[]","[]","[]"
"40908-112-100","[]","[]","[]","[]","[]"
"40908-111-100","[]","[]","[]","[]","[]"
"40301-108-100","['SSAS', 'SSGA', 'SSSB']","[]","[]","[]","[]"
"40301-109-100","['SSCM', 'SSGA', 'SSSB', 'SPOC']","[]","[]","[]","['SSCM99']"
"40301-110-100","['SSAS', 'SSCM', 'SSGA', 'SSRA', 'SSSB', 'SPOC']","[]","[]","['SSCM99', 'SSGA99']","[]"
"40301-112-100","['SSAP', 'SSCM', 'SSGA', 'SSRA', 'SSSB', 'SPOC']","[]","[]","['SSCM99', 'SSGA99']","[]"
"40301-111-100","['SSAP', 'SSCM', 'SSGA', 'SSRA', 'SSSB', 'SPOC']","[]","[]","['SSCM99', 'SSGA99']","[]"
"29142-103-100","['HSED', 'HSJU', 'HSMM', 'HLIG']","[]","[]","[]","[]"
"29142-104-100","['HSED', 'HSJU']","[]","[]","[]","[]"
"29142-105-100","['SSBK', 'SSHR', 'SPAG']","[]","[]","[]","[]"
"29142-106-100","['SSAS', 'SSBK', 'SSHR', 'SPAG']","[]","[]","[]","['SSBK99']"
"29142-107-100","['SSAP', 'SSAS', 'SSBK', 'SSHR', 'JSEC']","[]","[]","['SSAS99', 'SSBK99']","[]"
"29142-108-100","['SSAS', 'SSBK', 'SSHR', 'JSEC']","[]","[]","[]","['SSAS99', 'SSBK99']"
"29142-109-100","['SSAS', 'SSBK', 'SSHR', 'JSEC']","[]","[]","[]","['SSAS99', 'SSBK99']"
"29142-110-100","['SSAP', 'SSAS', 'SSBK', 'SSHR']","[]","[]","['SSAS99', 'SSBK99']","[]"
"29142-112-100","['SSAP', 'SSAS', 'SSBK']","[]","[]","['SSAP99', 'SSAS99', 'SSBK99']","[]"
"29142-111-100","['SSAP', 'SSAS', 'SSBK', 'SSHR']","[]","[]","['SSAS99', 'SSBK99']","[]"
"40902-112-200","[]","[]","[]","[]","['SSEG99', 'SSFR99']"
"40902-111-200","[]","[]","[]","[]","['SSEG99', 'SSFR99']"
"14852-103-200","['HSAG', 'HSHA']","[]","['HSAG']","[]","[]"
"14852-104-200","['HSAG', 'HSHA', 'JSLC', 'JSPR']","['HSAG']","[]","[]","[]"
"14852-105-200","['SSAF', 'SSAS', 'SLIN', 'SPOC']","[]","[]","[]","[]"
"14852-106-200","['SSAF', 'SSAS', 'SLIN', 'SPOC']","['SPOC']","[]","['SSAF99', 'SSAS99']","[]"
"14852-107-200","['SSAF', 'SSAS', 'SSHR', 'SLIN', 'SPOC']","[]","[]","[]","['SSAF99', 'SSAS99']"
"14852-108-200","['SSAF', 'SSAS', 'SSHR', 'SLIN', 'SPOC']","['SLIN']","[]","['SSAS99']","[]"
"14852-109-200","['SSAF', 'SSAS', 'SSHR', 'SLIN', 'SPOC']","['SLIN']","[]","[]","[]"
"14852-110-200","['SSAF', 'SSFI', 'SSHR', 'SPOC']","[]","[]","[]","['SSAF99']"
"14852-112-200","['SSAF', 'SSFI', 'SSHR', 'SSRA', 'SPOC']","[]","['SSAF']","[]","[]"
"14852-111-200","['SSAF', 'SSFI', 'SSHR', 'SSRA', 'SPOC']","[]","[]","[]","['SSAF99', 'SSFI99']"
"14922-104-100","['SSCM', 'SSFI', 'SSVA']","[]","['SSVA']","[]","[]"
"14922-103-100","['SSCM', 'SSFI', 'SSVA']","['SSVA']","[]","[]","[]"
"14922-105-100","['SSCM', 'SSFI', 'SSVA']","[]","['SSVA']","[]","[]"
"14922-106-100","['SSCM', 'SSFI', 'SSVA']","[]","['SSVA']","[]","['SSCM99', 'SSFI99']"
"14922-107-100","['SSCM', 'SSFI', 'SSFR', 'SSVA', 'SLIN']","['SSVA']","[]","['SSCM99', 'SSFI99']","[]"
"14922-108-100","['SSCM', 'SSFI', 'SSFR', 'SSVA', 'SLIN']","[]","['SLIN']","[]","['SSCM99', 'SSFI99']"
"14922-109-100","['SSCM', 'SSFI', 'SSVA', 'SLIN']","[]","['SLIN']","[]","['SSCM99', 'SSFI99']"
"14922-110-100","['SSCM', 'SSFI', 'SSVA', 'SLIN']","['SLIN']","[]","['SSCM99', 'SSFI99']","[]"
"14922-112-100","['SSCM', 'SSFI', 'SSVA', 'SLIN', 'JSTX']","['SSCM']","[]","['SSFI99']","[]"
"14922-111-100","['SSCM', 'SSFI', 'SSVA', 'SLIN', 'JSTX']","['SSCM']","[]","['SSFI99']","[]"
"49700-105-200","['SSEV', 'SSJU', 'SPOC', 'JSEC']","[]","[]","[]","[]"
"49700-106-200","['SSAS', 'SSJU', 'SSHR', 'JSEC']","[]","[]","['SSJU99']","[]"
"49700-107-200","['SSAS', 'SSJU', 'SSHR', 'JSEC']","[]","[]","[]","['SSAS99', 'SSJU99']"
"49700-108-200","['SSAS', 'SSBU', 'SSJU', 'SSHR', 'JSEC']","[]","[]","['SSAS99', 'SSJU99']","[]"
"49700-109-200","['SSAS', 'SSBU', 'SSJU', 'SSHR', 'JSEC']","[]","[]","['SSAS99', 'SSJU99']","[]"
"49700-110-200","['SSAS', 'SSBU', 'SSEG', 'SSJU']","[]","[]","[]","['SSAS99', 'SSJU99']"
"49700-112-200","['SSAS', 'SSBU', 'SSEV', 'SSJU']","[]","['SSBU']","[]","['SSAS99', 'SSEV99', 'SSJU99']"
"49700-111-200","['SSAS', 'SSBU', 'SSEG', 'SSJU']","[]","['SSJU']","[]","['SSJU99']"
"40906-112-100","['SSAS']","[]","[]","['SSEG99', 'SSFR99']","[]"
"40906-111-100","[]","[]","[]","['SSFR99']","[]"
"29906-106-100","['HSII', 'HSSY', 'HSSM']","[]","[]","[]","[]"
"29906-107-100","['HSII', 'HSSY', 'HSSM']","[]","[]","[]","[]"
"29906-108-100","['HSAG', 'HSII', 'HSSY']","[]","[]","[]","['HSSY99']"
"29906-109-100","['HSAS', 'HSII', 'HSSY']","[]","[]","[]","['HSSY99']"
"29906-110-100","['HSAS', 'HSII', 'HSSY']","[]","[]","['HSSY99']","[]"
"29906-112-100","['SSAS', 'SSEG', 'SPAG', 'SLIN']","[]","[]","['SSEG99']","[]"
"29906-111-100","['SSAS', 'SSEG', 'SPAG']","[]","[]","['SSEG99']","[]"
"29924-106-100","['HSII', 'HSSM', 'HSVR']","[]","[]","[]","[]"
"29924-107-100","['HSII', 'HSSM', 'HSVR']","[]","[]","[]","['HSSM99']"
"29924-108-100","['HSII', 'HSSM', 'HSVR']","[]","[]","[]","['HSSM99']"
"29924-109-100","['HSII', 'HSSM', 'HSVR']","[]","[]","[]","['HSII99']"
"29924-110-100","['HSAP']","[]","[]","[]","[]"
"29924-112-100","['SSCM', 'SSEV', 'SSFR', 'SSRA', 'SLIA', 'JSPR']","[]","[]","['SSEV99']","[]"
"29924-111-100","['SSCM', 'SSEV', 'SSRA', 'SLIA', 'JSPR']","[]","[]","[]","[]"
"40909-112-100","['SLIN']","[]","[]","['SSBK99']","[]"
"40909-111-100","[]","[]","[]","[]","[]"
"20735-110-100","['HSAG', 'HSAS']","[]","[]","[]","[]"
"20735-111-100","['HSAG', 'HSAS', 'SSAF', 'SSEV', 'SSFR', 'SPAG']","[]","[]","['SSAF99']","[]"
"20735-112-100","['SSAF', 'SSAS', 'SSEV', 'SPAG']","[]","[]","[]","[]"
"20735-111-100","['HSAG', 'HSAS', 'SSAF', 'SSEV', 'SSFR', 'SPAG']","[]","[]","['SSAF99']","[]"
"40904-112-100","['SSEG', 'SLIA']","[]","[]","['SSJU99']","[]"
"40904-111-100","[]","[]","[]","[]","[]"
"40916-112-100","['SSBU', 'SSEG', 'SSFR', 'SSJU']","[]","[]","['SSFR99']","[]"
"40916-111-100","[]","[]","[]","[]","[]"
"40915-112-100","['SSAS', 'SSEG', 'SPAG']","[]","[]","[]","[]"
"40915-111-100","[]","[]","[]","[]","[]"
"29701-105-200","['HSAP']","[]","[]","[]","[]"
"29701-106-200","['HSAP']","[]","[]","[]","[]"
"29701-107-200","['HSAP']","[]","[]","[]","[]"
"29701-108-200","['HSAP']","[]","[]","[]","[]"
"29701-109-200","['HSAP']","[]","[]","[]","[]"
"29701-110-200","['HSAP']","[]","[]","[]","[]"
"29701-111-200","['HSAP', 'HSBU']","[]","[]","[]","['HSAP99']"
"29701-112-200","['HSAP']","[]","[]","['HSAP99']","[]"
"21143-112-200","['HSBU', 'HSGO', 'JSEC']","[]","[]","[]","[]"
"29132-103-100","['HSED', 'HSFA']","[]","[]","[]","[]"
"29132-104-100","['HSED', 'HSFA']","[]","[]","[]","[]"
"29132-105-100","['HSED', 'HSFA']","[]","[]","[]","[]"
"29132-106-100","['HSAS', 'HSED']","[]","[]","[]","['HSED99']"
"29132-107-100","['HSAS', 'HSED']","[]","[]","[]","['HSED99']"
"29132-108-100","['HSAS', 'HSED', 'HSHM']","[]","[]","[]","['HSED99']"
"29132-109-100","['HSAS', 'HSED']","[]","[]","[]","['HSED99']"
"29132-110-100","['HSAS', 'HSBU', 'HSED']","[]","[]","['HSED99']","[]"
"29132-111-100","['HSAS', 'HSBU', 'HSED']","[]","[]","['HSED99']","[]"
"29132-112-100","['HSAS', 'HSED']","[]","[]","[]","['HSED99']"
"41106-112-200","['SSAS', 'SSBU', 'SSCM', 'SSSB', 'SPAG']","[]","[]","[]","['SSAS99']"
"20728-110-200","['HSBA']","[]","[]","[]","[]"
"20728-111-200","['HSBA']","[]","[]","[]","[]"
"20728-112-200","['HSBA', 'HLIG']","[]","[]","[]","[]"
"29301-103-200","['HSBA', 'HSVR']","[]","[]","[]","[]"
"29301-104-200","['HSBA', 'HSPW', 'HSVR']","[]","[]","[]","[]"
"29301-105-200","['HSBA', 'HSPW', 'HSVR']","[]","[]","[]","[]"
"29301-106-200","['HSBA', 'HSJU', 'HSPW', 'HSVR']","[]","[]","['HSFS99']","[]"
"29301-107-200","['HSBA', 'HSJU', 'HSPW']","[]","[]","['HSFS99']","[]"
"29301-108-200","['HSBA', 'HSJU', 'HSPW']","[]","[]","['HSFS99']","[]"
"29301-109-200","['HSBA', 'HSJU', 'HSPW']","[]","[]","['HSFS99']","[]"
"29301-110-200","['HSBA']","[]","['HSBA']","[]","[]"
"29301-111-200","['HSBA']","[]","['HSBA']","[]","[]"
"29301-112-200","['HSBA']","['HSBA']","[]","[]","[]"
"29940-106-100","['HSBU', 'HSJU']","[]","[]","[]","[]"
"29940-107-100","['HSBU', 'HSJU']","[]","[]","[]","[]"
"29940-108-100","['HSBU', 'HSJU']","[]","[]","[]","[]"
"29940-109-100","['HSIF']","[]","[]","[]","[]"
"29940-110-100","['HSIF']","[]","[]","[]","[]"
"29940-111-100","['HSIF', 'HSJU']","[]","[]","[]","[]"
"29940-112-100","['HSIF']","[]","[]","[]","[]"
"21171-112-200","['HSED', 'HSPW', 'HSSM']","[]","[]","[]","[]"
"20507-109-100","['HSAG', 'HSED', 'HSSM']","[]","[]","[]","['HSSM99']"
"20507-110-100","['HSAG', 'HSIF']","[]","[]","[]","[]"
"20507-111-100","['HSIF']","[]","[]","[]","[]"
"20507-112-100","['HSIF', 'HSVR']","[]","[]","[]","[]"
"15085-103-200","['HSIF', 'HSSY']","[]","[]","[]","[]"
"15085-104-200","['HSIF', 'HSSY']","[]","[]","[]","[]"
"15085-105-200","['HSIF', 'HSSY']","[]","[]","[]","[]"
"15085-106-200","['HSIF', 'HSSY']","[]","[]","['HSIF99']","[]"
"15085-107-200","['HSIF', 'HSSY']","[]","[]","['HSIF99']","[]"
"15085-108-200","['HSIF', 'HSSY']","[]","[]","[]","[]"
"15085-109-200","['HSIF']","['HSIF']","[]","[]","[]"
"15085-110-200","['HSIF']","[]","['HSIF']","[]","[]"
"15085-111-200","['HSIF']","[]","['HSIF']","[]","[]"
"15085-112-200","['HSIF']","[]","[]","[]","[]"
"21110-112-100","['HSBU', 'HSFA']","[]","[]","[]","[]"
"29316-103-100","['HSED', 'HSJU', 'HSSY']","[]","[]","[]","[]"
"29316-104-100","['HSED', 'HSJU', 'HSSM']","[]","[]","[]","[]"
"29316-105-100","['HSWM']","[]","[]","[]","[]"
"29316-106-100","['HSWM']","[]","[]","[]","[]"
"29316-107-100","['HSWM']","[]","[]","[]","[]"
"29316-108-100","['HSWM']","[]","[]","[]","[]"
"29316-109-100","['HSWM']","[]","[]","[]","[]"
"29316-110-100","['HSBU', 'HSWM']","[]","[]","[]","[]"
"29316-111-100","['HSBU', 'HSWM']","[]","[]","[]","[]"
"29316-112-100","['HSWM']","[]","[]","[]","['HSWM99']"
"21141-112-200","['HSII', 'HSSY', 'HSVR']","[]","[]","[]","[]"
"40910-111-100","[]","[]","[]","['SSAF99']","[]"
"40910-112-100","[]","[]","[]","[]","[]"
"20758-110-200","['HSFA', 'HSVR', 'HSHM']","[]","[]","[]","[]"
"20758-111-200","['HSFA', 'HSVR']","[]","[]","[]","['HSHM99']"
"20758-112-200","['HSFA', 'HSVR']","[]","[]","['HSHM99']","[]"
"20357-108-200","['HSAS', 'HSII', 'HSSY']","[]","[]","[]","[]"
"20357-109-200","['HSRU']","[]","[]","[]","[]"
"20357-110-200","['HSAS', 'HSED', 'HSII']","[]","[]","[]","['HSII99']"
"20357-111-200","['HSAS', 'HSED', 'HSII']","[]","[]","[]","['HSII99']"
"20357-112-200","['HSII', 'HSRU']","[]","[]","['HSII99']","[]"
"29339-103-100","['HSAG', 'HSPO', 'HSVR']","[]","[]","[]","[]"
"29339-104-100","['HSAG', 'HSVR']","[]","[]","[]","[]"
"29339-105-100","['HSAG', 'HSVR', 'HLIG']","[]","[]","[]","[]"
"29339-106-100","['HSAG', 'HLIG']","[]","[]","[]","['HLIG99']"
"29339-107-100","['HSAG', 'HLIG']","[]","[]","[]","['HLIG99']"
"29339-108-100","['HSAP']","[]","[]","[]","[]"
"29339-109-100","['HSAP']","[]","[]","[]","[]"
"29339-110-100","['HSAP']","[]","[]","[]","[]"
"29339-111-100","['HSAP']","[]","[]","[]","[]"
"29339-112-100","['HSAP']","[]","[]","[]","['HSAP99']"
"20338-108-100","['HSED', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"20338-109-100","['HSED', 'HSPW']","[]","[]","[]","[]"
"20338-110-100","['HSBU', 'HSED', 'HSPW']","[]","[]","[]","[]"
"20338-111-100","['HSBU', 'HSED', 'HSPW']","[]","[]","[]","[]"
"20338-112-100","['HSED', 'HSPW']","[]","[]","[]","['HSPW99']"
"21180-112-200","['HSBU', 'HSWM']","[]","[]","[]","[]"
"20351-108-200","['HSED', 'HSGO', 'HSJU']","[]","[]","[]","[]"
"20351-109-200","['HSIF']","[]","[]","[]","[]"
"20351-110-200","['HSBA', 'HSIF', 'HSHM']","[]","[]","[]","[]"
"20351-111-200","['HSIF']","[]","[]","[]","[]"
"20351-112-200","['HSIF']","[]","[]","[]","[]"
"29588-104-100","['HSED', 'HSSM']","[]","[]","[]","[]"
"29588-105-100","['HSED', 'HSPW']","[]","[]","[]","[]"
"29588-106-100","['HSPW']","[]","[]","[]","[]"
"29588-107-100","['HSFA', 'HSPW']","[]","[]","[]","[]"
"29588-108-100","['HSFA', 'HSPW']","[]","[]","[]","[]"
"29588-109-100","['HSFA', 'HSPW']","[]","[]","[]","[]"
"29588-110-100","['HSBU', 'HSWM']","[]","[]","[]","[]"
"29588-111-100","['HSBU', 'HSWM']","[]","[]","[]","[]"
"29588-112-100","['HSBU', 'HSWM']","[]","[]","[]","[]"
"41101-112-100","['SSAS', 'SSJU', 'SSHR', 'SPAG']","[]","[]","[]","[]"
"29735-105-200","['HSAG', 'HSFA', 'HSPW']","[]","[]","[]","[]"
"29735-106-200","['HSAP', 'HSIF']","[]","[]","[]","[]"
"29735-107-200","['HSIF']","[]","[]","[]","[]"
"29735-108-200","['HSIF', 'HSFA', 'HLIG', None]","[]","[]","[]","[]"
"29735-109-200","['HSIF', 'HSIF', None]","[]","[]","[]","[]"
"29735-110-200","['HSIF', 'HSFA', None]","[]","[]","[]","[]"
"29735-111-200","['HSIF', 'HLIG']","[]","[]","[]","[]"
"29735-112-200","[]","[]","[]","[]","['SSAP99', 'SSCM99']"
"29137-103-200","['HSAG', 'HSED', 'HSHA']","[]","[]","[]","[]"
"29137-104-200","['HSAG', 'HSHA']","[]","[]","[]","[]"
"29137-105-200","['HSAG', 'HSHA']","[]","[]","[]","[]"
"29137-106-200","['HSAG', 'HSED', 'HSHA', 'JSLC', 'JSPR']","[]","[]","['HSED99']","[]"
"29137-107-200","['HSAG', 'HSED']","['HSED']","[]","[]","[]"
"29137-108-200","['HSAG', 'HSED']","['HSED']","[]","[]","[]"
"29137-109-200","['HSAG', 'HSED']","['HSED']","[]","[]","[]"
"29137-110-200","[None]","[]","[]","[]","[]"
"29137-111-200","[None]","[]","[]","[]","[]"
"29137-112-200","[None]","[]","[]","[]","[]"
"20101-107-200","['HSPW', 'HSVR']","[]","[]","[]","[]"
"20101-108-200","['HSPW', 'HSVR']","[]","[]","[]","[]"
"20101-109-200","['HSFA', 'HSPW', 'HSVR']","[]","[]","['HSVR99']","[]"
"20101-110-200","['HSFA', 'HSPW', 'HSVR']","[]","[]","[]","['HSPW99', 'HSVR99']"
"20101-111-200","['HSFA', 'HSPW', 'HSVR']","[]","[]","[]","['HSPW99', 'HSVR99']"
"20101-112-200","[]","[]","[]","[]","['SSCM99', 'SSEV99']"
NA,"[]","[]","[]","[]","[]"
NA,"[]","[]","[]","[]","['HSSM99']"
NA,"[]","[]","[]","['HSII99']","[]"
NA,"[]","[]","[]","['HSII99']","[]"
NA,"[]","[]","[]","[]","['HSAS99']"
"20514-109-200","['HSAG', 'HSED', 'HSPW']","[]","[]","[]","[]"
"20514-110-200","['HSAG', 'HSED', 'HSPW']","[]","[]","[]","[]"
"20514-111-200","['HSWM']","[]","[]","[]","[]"
"20514-112-200","['HSWM']","[]","[]","['HSWM99']","[]"
"15011-104-100","['SSBK', 'SSBU', 'SSEV']","[]","[]","[]","[]"
"15011-105-100","['SSAP', 'SSBK', 'SSBU', 'SSEV']","[]","[]","[]","[]"
"15011-103-100","['SSBK', 'SSBU', 'SSEV']","[]","[]","[]","[]"
"15011-106-100","['SSBU', 'SSEV', 'SSFR']","[]","[]","[]","['SSEV99', 'SSFR99']"
"15011-107-100","['SSCM', 'SSEV', 'SSFR']","[]","[]","['SSEV99', 'SSFR99']","[]"
"15011-108-100","['SSCM', 'SSEV', 'SSFR']","[]","[]","[]","['SSEV99', 'SSFR99']"
"15011-109-100","['SSCM', 'SSEV', 'SSFR']","[]","[]","[]","['SSCM99', 'SSEV99', 'SSFR99']"
"15011-110-100","['SSCM', 'SSEV', 'SSFR', 'SPOC']","['SSEV', 'SPOC']","[]","['SSEV99', 'SSFR99']","[]"
"15011-111-100","['SSCM', 'SSEV', 'SSFR', 'SPOC']","['SSEV', 'SPOC']","[]","['SSFR99']","[]"
"15011-112-100","['SSCM', 'SSEV', 'SSFR', 'SPOC']","['SSEV', 'SPOC']","[]","['SSFR99']","[]"
"29760-105-200","['HSFA', 'HSGO', 'HSII', 'HSSY']","[]","[]","[]","[]"
"29760-106-200","['HSFA', 'HSII', 'HSSY']","[]","[]","[]","[]"
"29760-107-200","['HSII', 'HSWM']","[]","[]","[]","[]"
"29760-108-200","['HSWM']","[]","[]","[]","[]"
"29760-109-200","['HSWM', 'JSEC']","[]","[]","[]","[]"
"29760-110-200","['HSWM', 'JSEC']","[]","[]","[]","[]"
"29760-111-200","['HSWM', 'JSEC']","[]","[]","[]","['HSWM99']"
"29760-112-200","['HSWM', 'JSEC']","[]","[]","['HSWM99']","[]"
"29777-105-100","['HSAS', 'HSSM']","[]","[]","[]","[]"
"29777-106-100","['HSAS', 'HSSM']","[]","[]","[]","[]"
"29777-107-100","['HSAS', 'HSSM']","[]","[]","[]","['HSSM99']"
"29777-108-100","['HSAS', 'HSHA', 'HSSM']","[]","[]","[]","[]"
"29777-109-100","['HSAS', 'HSHA', 'JSPR']","[]","[]","[]","[]"
"29777-110-100","['HSAS', 'HSHA', 'JSPR']","['HSHA']","[]","[]","[]"
"29777-111-100","['HSAS', 'HSHA', 'JSLC', 'JSPR']","['HSHA', 'JSLC']","[]","[]","[]"
"29777-112-100","['HSAS', 'HSHA', 'JSLC', 'JSPR']","[]","['HSHA']","[]","['HSGO99']"
"20719-110-100","['HSGO', 'HSPW', 'HSSM']","[]","[]","['HSSM99']","[]"
"20719-111-100","['HSIF']","[]","[]","[]","[]"
"20719-112-100","['HSGO', 'HSVR']","[]","[]","[]","['HSVR99']"
"21193-112-200","['HSAS', 'HSSY', 'HSHM']","[]","[]","['HSSY99']","[]"
"20753-110-200","['HSSY', 'HSHM']","[]","[]","[]","[]"
"20753-111-200","['HSII', 'HSSY', 'HSHM']","[]","[]","[]","['HSSY99']"
"20753-112-200","['HSII', 'HSSY', 'HSHM']","[]","[]","['HSSY99']","[]"
"29328-103-100","['HSGO', 'HSPW', 'HSVR']","[]","[]","[]","[]"
"29328-104-100","['HSPW', 'HSVR']","[]","[]","[]","[]"
"29328-105-100","['HSPW', 'HSVR']","[]","[]","[]","[]"
"29328-106-100","['HSPW', 'HSVR']","[]","[]","[]","['HSVR99']"
"29328-107-100","['HSPW', 'HSVR']","[]","[]","[]","['HSPW99']"
"29328-108-100","['HSPW', 'HSVR']","[]","[]","[]","['HSPW99']"
"29328-109-100","['HSPW', 'HSVR']","[]","[]","[]","['HSPW99']"
"29328-110-100","['HSPW', 'HSVR']","[]","[]","['HSPW99']","[]"
"29328-111-100","['HSPW', 'HSVR']","[]","[]","['HSPW99']","[]"
"29328-112-100","['HSPW', 'HSVR']","[]","[]","[]","['HSPW99']"
"20709-110-200","['HSPW', 'HSSM', 'HSVR']","[]","[]","[]","['HSSM99']"
"20709-111-200","['HSPW', 'HSSM', 'HSVR']","[]","[]","[]","['HSSM99']"
"20709-112-200","['HSWM']","[]","[]","[]","[]"
"21132-112-200","['HSED', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"20355-108-200","['HSGO', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"20355-109-200","['HSIF']","[]","[]","[]","[]"
"20355-110-200","['HSIF']","[]","[]","[]","[]"
"20355-111-200","['HSIF', 'JSEC']","[]","[]","[]","['HSIF99']"
"20355-112-200","['HSIF', 'JSEC']","[]","[]","[]","[]"
"29548-104-200","['HSIF']","[]","[]","[]","[]"
"29548-105-200","['HSIF', 'HSFA']","[]","[]","[]","[]"
"29548-106-200","['HSIF', 'HSFA']","[]","[]","[]","[]"
"29548-107-200","['HSIF', 'HSFA', 'HLIG']","[]","[]","[]","[]"
"29548-108-200","['HSIF', 'HLIG']","[]","[]","[]","[]"
"29548-109-200","['SSEG', 'SSHR', 'SSVA', 'SLIA']","[]","[]","['SSHR99']","[]"
"29548-110-200","['SSEG', 'SSHR', 'SSVA', 'SLIN', 'SLIA']","[]","['SSVA']","[]","['SSEG99', 'SSHR99']"
"29548-111-200","['SSAS', 'SSEG', 'SSHR', 'SSVA', 'SLIN']","[]","['SSVA']","[]","['SSAS99', 'SSEG99', 'SSHR99']"
"29548-112-200","['SSEG', 'SSFI', 'SSHR', 'SSVA', 'SLIN']","[]","['SSVA']","[]","['SSEG99', 'SSHR99']"
"20340-108-100","['HSAG', 'HSSM']","[]","[]","[]","['HSSM99']"
"20340-109-100","['HSAG', 'HSAS']","[]","[]","[]","[]"
"20340-110-100","['HSIF']","[]","[]","[]","[]"
"20340-111-100","['HSIF', 'HSSO']","[]","[]","[]","[]"
"20340-112-100","['HSIF']","[]","[]","[]","['HSIF99']"
"29323-103-200","['HSII', 'HSSY']","[]","[]","[]","[]"
"29323-104-200","['HSAG', 'HSII', 'HSSY']","[]","[]","[]","[]"
"29323-105-200","['HSII', 'HSSY']","[]","[]","[]","[]"
"29323-106-200","['HSAG', 'HSII', 'HSSY']","[]","[]","['HSSY99']","[]"
"29323-107-200","['HSAS', 'HSII', 'HSSY']","[]","[]","['HSII99']","[]"
"29323-108-200","['HSAS', 'HSII', 'HSSY']","[]","[]","['HSII99']","[]"
"29323-109-200","['HSAS', 'HSII', 'HSSY']","[]","[]","['HSSY99']","[]"
"29323-110-200","['HSAP', 'HSAS', 'HSII', 'HSSY']","[]","[]","[]","[]"
"29323-111-200","['HSAP']","[]","[]","[]","['HSAP99']"
"29323-112-200","['HSAP', 'HSBU']","[]","[]","[]","[]"
"29124-103-200","['HSAG', 'HSSM', 'HSWM']","[]","[]","[]","[]"
"29124-104-200","['HSWM']","[]","[]","[]","[]"
"29124-105-200","['HSWM']","[]","[]","[]","[]"
"29124-106-200","['HSSO', 'HSWM']","[]","[]","[]","[]"
"29124-107-200","['HSWM']","[]","[]","[]","[]"
"29124-108-200","['HSWM', 'HSHM']","[]","[]","['HSHM99']","[]"
"29124-109-200","['HSWM']","[]","[]","['HSWM99']","[]"
"29124-110-200","['HSWM']","[]","[]","[]","['HSWM99']"
"29124-111-200","['HSWM', 'JSTX']","[]","['HSWM']","[]","[]"
"29124-112-200","['HSWM', 'JSTX']","['HSWM', 'JSTX']","[]","[]","[]"
"20539-109-200","['HSBA', 'HSBU', 'HSVR']","[]","[]","[]","[]"
"20539-110-200","['HSBA', 'HSBU']","[]","[]","[]","[]"
"20539-111-200","['HSBA', 'HSBU', 'JSEC']","[]","[]","[]","[]"
"20539-112-200","['HSBA', 'HSBU', 'JSEC']","[]","[]","[]","[]"
"20144-107-200","['HSBA', 'HSFA']","[]","[]","[]","[]"
"20144-108-200","['HSGO', 'HSWM']","[]","[]","[]","[]"
"20144-109-200","['HSWM']","[]","[]","[]","[]"
"20144-110-200","['HSWM']","[]","[]","[]","[]"
"20144-111-200","['HSWM', None]","[]","[]","[]","[]"
"20144-112-200","[None]","[]","[]","[]","[]"
"20146-107-200","['HSBA', 'HSPW', 'HSSM']","[]","[]","[]","[]"
"20146-108-200","['HSBA', 'HSPW', 'HSSM']","[]","[]","[]","[]"
"20146-109-200","['HSRU']","[]","[]","[]","[]"
"20146-110-200","['HSBA', 'HSPW']","[]","[]","[]","['HSFS99']"
"20146-111-200","['HSBA', 'HSPW']","[]","[]","[]","['HSFS99']"
"20146-112-200","['HSBA', 'HSPW']","[]","[]","['HSFS99']","[]"
"29774-105-100","['HSFA', 'HSSY']","[]","[]","[]","[]"
"29774-106-100","['HSIF']","[]","[]","[]","[]"
"29774-107-100","['HSIF']","[]","[]","[]","[]"
"29774-108-100","['HSBU', 'HSIF']","[]","[]","[]","[]"
"29774-109-100","['HSBU', 'HSIF']","[]","[]","[]","[]"
"29774-110-100","['HSBU', 'HSIF', 'HSII']","[]","[]","[]","[]"
"29774-111-100","['HSIF', 'HSII']","[]","[]","[]","[]"
"29774-112-100","['HSIF']","[]","[]","[]","[]"
"29919-106-100","['HSBA', 'HSSY']","[]","[]","[]","[]"
"29919-107-100","['HSBA', 'HSBU', 'HSPW', 'HSSY']","[]","[]","[]","[]"
"29919-108-100","['HSBA', 'HSPW']","[]","[]","[]","[]"
"29919-109-100","['HSBA', 'HSPW']","[]","[]","[]","[]"
"29919-110-100","['HSBA', 'HSHA', 'HSPW', 'JSPR']","[]","[]","['HSGO99']","[]"
"29919-111-100","['HSBA', 'HSHA', 'HSPW', 'JSPR']","[]","[]","['HSGO99']","[]"
"29919-112-100","['HSBA', 'HSPW']","[]","[]","[]","['HSFS99']"
"21113-112-100","['HSBA']","[]","[]","[]","[]"
"20757-110-100","['HSBA', 'HSSY']","[]","[]","[]","[]"
"20757-111-100","['HSBA']","[]","[]","[]","[]"
"20757-112-100","['HSBA']","[]","[]","[]","[]"
